# curie_map:
#   ICD10CM: http://purl.bioontology.org/ontology/ICD10CM/
#   MONDO: http://purl.obolibrary.org/obo/MONDO_
#   infores: https://w3id.org/information-resource-registry/
#   owl: http://www.w3.org/2002/07/owl#
#   rdfs: http://www.w3.org/2000/01/rdf-schema#
#   semapv: https://w3id.org/semapv/vocab/
#   skos: http://www.w3.org/2004/02/skos/core#
#   sssom: https://w3id.org/sssom/
# license: https://creativecommons.org/publicdomain/zero/1.0/
# mapping_set_id: https://w3id.org/monarch-initiative/rare-disease-identification/mappings/mondo_icd10cm_exactmatch
# mapping_set_version: 2026-09-12
# mapping_set_title: Prioritised rare disease list, MONDO to ICD-10-CM exact matches
# subject_source: infores:mondo
# object_source: infores:icd10cm
# comment: Exact matches only. Rows with object_id sssom:NoTermFound record a searched-and-not-found decision, not an absence of effort. semapv:CompositeMatching rows were adjudicated by an LLM over lexically retrieved candidates and carry the reason in `comment`; they are proposals for human review, not curated assertions.
subject_id	subject_label	predicate_id	object_id	object_label	mapping_justification	mapping_tool	confidence	subject_preprocessing	match_string	object_match_field	subject_type	object_type	comment
MONDO:0006292	malignant mesothelioma	skos:exactMatch	ICD10CM:C45	Mesothelioma	semapv:CompositeMatching	claude-opus-5	0.7000	agentic_review			owl class	owl class	C45 'Mesothelioma' is the ICD-10-CM rubric for malignant mesothelioma at every site (benign mesothelial tumours sit separately under D19), so the rubric denotes the same disease.
MONDO:0006412	sinus histiocytosis with massive lymphadenopathy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	D76.3 'Other histiocytosis syndromes' is a residual rubric whose extension is the non-Langerhans, non-haemophagocytic histiocytoses collectively (sinus histiocytosis with massive lymphadenopathy, juvenile xanthogranuloma, reticulohistiocytoma and others), so it is broader than Rosai-Dorfman disease even though that disease is coded there; the C96.x candidates denote Langerhans-cell histiocytosis, a different disease.
MONDO:0006451	thymic carcinoma	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate C37 'Malignant neoplasm of thymus' is a topographic rubric covering malignant thymoma, thymic carcinoma and other thymic malignancies, so it is broader than the thymic carcinoma histology.
MONDO:0006507	hereditary hemochromatosis	skos:exactMatch	ICD10CM:E83.110	Hereditary hemochromatosis	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0006518	obsolete sporadic Creutzfeld Jacob disease	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate A81.09 'Other Creutzfeldt-Jakob disease' is a residual 'other' rubric contrasted with variant CJD, not a code that denotes sporadic CJD specifically.
MONDO:0006543	epidermolysis bullosa dystrophica	skos:exactMatch	ICD10CM:Q81.2	Epidermolysis bullosa dystrophica	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0006559	hidradenitis suppurativa	skos:exactMatch	ICD10CM:L73.2	Hidradenitis suppurativa	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0006702	chronic inflammatory demyelinating polyradiculoneuropathy	skos:exactMatch	ICD10CM:G61.81	Chronic inflammatory demyelinating polyneuritis	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0006823	Klinefelter syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The concept spans several codes - Q98.0 (47,XXY) and Q98.1 (more than two X) are karyotype subtypes and Q98.4 is the 'unspecified' residual - so no single candidate denotes Klinefelter syndrome as a whole.
MONDO:0006835	lipoid nephrosis	skos:exactMatch	ICD10CM:N04	Nephrotic syndrome	semapv:LexicalMatching	rdi-lexmatch	1.0000		lipoid nephrosis	oio:hasExactSynonym	owl class	owl class	Lexical tier raw_exact on the Mondo label.
MONDO:0007027	metabolic dysfunction-associated steatohepatitis	skos:exactMatch	ICD10CM:K75.81	Nonalcoholic steatohepatitis (NASH)	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0007037	achondroplasia	skos:exactMatch	ICD10CM:Q77.4	Achondroplasia	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0007039	NF2-related schwannomatosis	skos:exactMatch	ICD10CM:Q85.02	Neurofibromatosis, type 2	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0007041	Apert syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The only candidate Q87.0 'Congenital malformation syndromes predominantly affecting facial appearance' is a grouping rubric covering Apert, Crouzon, Pfeiffer and many others, so it is broader.
MONDO:0007042	Saethre-Chotzen syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q87.0 'Congenital malformation syndromes predominantly affecting facial appearance' is a grouping rubric for many craniosynostosis and facial syndromes, not Saethre-Chotzen syndrome alone.
MONDO:0007043	Pfeiffer syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q87.0 'Congenital malformation syndromes predominantly affecting facial appearance' groups all the acrocephalosyndactyly syndromes together, so it is broader than Pfeiffer syndrome.
MONDO:0007044	Acrodysostosis 1 with or without hormone resistance	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No skeletal dysplasia code is offered; the closest, E88.818 'Other insulin resistance', matches only the word 'resistance' from the hormone-resistance qualifier.
MONDO:0007057	acroosteolysis dominant type	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No acro-osteolysis or Hajdu-Cheney code is present; the closest, Q61.2 'Polycystic kidney, adult type', matches only the 'polycystic kidney' token of the serpentine fibula-polycystic kidney synonym.
MONDO:0007064	severe combined immunodeficiency, autosomal recessive, T cell-negative, B cell-negative, NK cell-negative, due to adenosine deaminase deficiency	skos:exactMatch	ICD10CM:D81.3	Adenosine deaminase [ADA] deficiency	semapv:LexicalMatching	rdi-lexmatch	0.9800	base_normalization	adenosine deaminase deficiency	rdfs:label	owl class	owl class	Lexical tier normalized on the Mondo synonym.
MONDO:0007068	adenylosuccinate lyase deficiency	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The candidate list holds only nutritional anemias and HIV; the closest, D53.8 'Other specified nutritional anemias', shares only the word 'deficiency' and is unrelated to purine metabolism.
MONDO:0007077	Tietz syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E70.3 'Albinism' covers all albinism forms without the sensorineural deafness that defines Tietz syndrome, so it is broader and incomplete.
MONDO:0007080	glucocorticoid-remediable aldosteronism	skos:exactMatch	ICD10CM:E26.02	Glucocorticoid-remediable aldosteronism	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0007086	autosomal dominant Alport syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q87.81 'Alport syndrome' is the undivided rubric covering X-linked, autosomal recessive and autosomal dominant forms, so it is broader than the autosomal dominant form.
MONDO:0007088	Alzheimer disease type 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	"The closest candidate G30 ""Alzheimer's disease"" covers sporadic and all familial forms, whereas the Mondo term is the familial AD1 (APP) locus-defined subtype."
MONDO:0007097	Finnish type amyloidosis	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E85.1 'Neuropathic heredofamilial amyloidosis' covers all neuropathic hereditary amyloidoses, so it is broader than the gelsolin (Finnish/Meretoja) form.
MONDO:0007100	familial amyloid neuropathy	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate E85.1 'Neuropathic heredofamilial amyloidosis' also covers apolipoprotein and gelsolin forms, whereas this Mondo term is specifically the transthyretin-related (ATTRv) familial amyloid polyneuropathy.
MONDO:0007103	amyotrophic lateral sclerosis type 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G12.21 'Amyotrophic lateral sclerosis' denotes ALS as a whole, while the Mondo term is the SOD1-defined ALS1 locus subtype.
MONDO:0007109	congenital dyserythropoietic anemia type 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No dyserythropoietic anemia code is offered; the closest, C82.2 'Follicular lymphoma grade III', matches only the numeral 'III' and is retrieval noise.
MONDO:0007110	Diamond-Blackfan anemia 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate D61.01 'Constitutional (pure) red blood cell aplasia' is the rubric for Diamond-Blackfan anemia as a whole, broader than the RPS19-defined type 1.
MONDO:0007113	Angelman syndrome	skos:exactMatch	ICD10CM:Q93.51	Angelman syndrome	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0007124	ankyloblepharon-ectodermal defects-cleft lip/palate syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No ectodermal dysplasia code is offered; the closest, Q37 'Cleft palate with cleft lip', captures only one feature of the AEC syndrome and W30.2 'Contact with hay derrick' matches the eponym 'Hay' as noise.
MONDO:0007127	diffuse idiopathic skeletal hyperostosis	skos:exactMatch	ICD10CM:M48.1	Ankylosing hyperostosis [Forestier]	semapv:ManualMappingCuration	mondo	1.0				owl class	owl class	Asserted by Mondo's own ICD-10-CM exact-match release.
MONDO:0007157	arthrogryposis, distal, type 1A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate Q74.3 'Arthrogryposis multiplex congenita' is the generic rubric for all arthrogryposes, far broader than distal arthrogryposis type 1A.
MONDO:0007160	Stickler syndrome type 1	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0007163	episodic ataxia type 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No episodic ataxia code is offered; the closest, G11 'Hereditary ataxia', is a broad category dominated by the progressive cerebellar ataxias, and G44.01 matches only the word 'episodic'.
MONDO:0007167	atelosteogenesis type I	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No chondrodysplasia code is present; the closest, M27.1 'Giant cell granuloma, central', matches only the 'giant cell' token of the synonym and is unrelated.
MONDO:0007168	atelosteogenesis type III	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No skeletal dysplasia code is offered; the closest, C82.2 'Follicular lymphoma grade III', matches only the numeral 'III'.
MONDO:0007179	autoimmune disease	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	Every candidate is one specific autoimmune disease (e.g. E06.3 'Autoimmune thyroiditis', K75.4 'Autoimmune hepatitis'); none is a rubric for autoimmune disease as a class.
MONDO:0007182	Machado-Joseph disease	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No hereditary ataxia code is offered; the closest candidates are CNS infection rubrics such as A81.9 'Atypical virus infection of central nervous system, unspecified', which share only the nervous-system phrase.
MONDO:0007184	alopecia, androgenetic, 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate L64 'Androgenic alopecia' is the ICD category that also contains drug-induced androgenic alopecia, and the Mondo term is in any case a specific genetic locus (AGA1) rather than androgenetic alopecia as a whole.
MONDO:0007187	nevoid basal cell carcinoma syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No code for the Gorlin syndrome predisposition is offered; the closest, C44.11 'Basal cell carcinoma of skin of eyelid', denotes a single tumour rather than the hereditary syndrome.
MONDO:0007191	Behcet disease	skos:exactMatch	ICD10CM:M35.2	Behçet's disease	semapv:LexicalMatching	rdi-lexmatch	0.9700	base_normalization|add_possessive	behcet's disease	rdfs:label	owl class	owl class	Lexical tier surgery on the Mondo label.
MONDO:0007201	blepharophimosis, ptosis, and epicanthus inversus syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No eyelid malformation code is offered; the closest candidates are lymphoma and metabolic rubrics such as C85.8, which share no clinical content with BPES.
MONDO:0007205	diaphyseal medullary stenosis-bone malignancy syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No code for this bone dysplasia/malignancy syndrome is offered; the closest, D46.A 'Refractory cytopenia with multilineage dysplasia', matches only the word 'dysplasia'.
MONDO:0007215	brachydactyly type A1	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0007232	autosomal dominant brachyolmia	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No brachyolmia or spondylar dysplasia code is present; the closest, E20.810 'Autosomal dominant hypocalcemia', matches only the inheritance qualifier.
MONDO:0007235	branchiooculofacial syndrome	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No branchial-arch malformation syndrome code is offered; the closest, G51 'Facial nerve disorders', matches only the word 'facial' and denotes an acquired neuropathy.
MONDO:0007236	branchiootorenal syndrome 1	skos:exactMatch	sssom:NoTermFound		semapv:LexicalMatching	rdi-lexmatch	0.0				owl class	owl class	No ICD-10-CM candidate retrieved for this term.
MONDO:0007251	campomelic dysplasia	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No skeletal dysplasia code is offered; the closest, I77.3 'Arterial fibromuscular dysplasia', shares only the word 'dysplasia'.
MONDO:0007266	hypertrophic cardiomyopathy 2	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is a haemodynamic subtype, and no code distinguishes the TNNT2-defined familial type 2 from hypertrophic cardiomyopathy generally.
MONDO:0007267	hypertrophic cardiomyopathy 3	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' denotes a haemodynamic subtype rather than the TPM1-defined familial hypertrophic cardiomyopathy type 3.
MONDO:0007268	hypertrophic cardiomyopathy 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.1 'Obstructive hypertrophic cardiomyopathy' is defined by outflow obstruction, not by the MYBPC3 genotype that defines hypertrophic cardiomyopathy type 4.
MONDO:0007269	dilated cardiomyopathy 1A	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate I42.0 'Dilated cardiomyopathy' covers dilated cardiomyopathy of any cause, broader than the LMNA-defined familial type 1A with conduction defect.
MONDO:0007273	pheochromocytoma/paraganglioma syndrome 4	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No pheochromocytoma/paraganglioma predisposition code is offered; the closest, Q85.81 'PTEN hamartoma tumor syndrome', is a different hereditary tumour syndrome.
MONDO:0007289	cataract 13 with adult I phenotype	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No cataract code is offered at all; the closest, Q98.9 'Sex chromosome abnormality, male phenotype, unspecified', matches only the word 'phenotype'.
MONDO:0007293	leukocyte adhesion deficiency 1	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	No leukocyte adhesion defect code is offered; the closest, D51.1, is a vitamin B12 malabsorption anemia and shares only the word 'deficiency'.
MONDO:0007296	spinocerebellar ataxia type 31	skos:exactMatch	sssom:NoTermFound		semapv:CompositeMatching	claude-opus-5	0.0				owl class	owl class	The closest candidate G11 'Hereditary ataxia' is the whole hereditary ataxia category; no code distinguishes spinocerebellar ataxia type 31.
